Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
WO171/9072,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",91 Regt.,91 Regt.,01/01/1946,19460101,31/05/1946,19460531,1946 Jan.- May,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449178,17.056551
WO171/4847,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",143 Regt.,143 Regt.,01/05/1945,19450501,31/12/1945,19451231,1945 May - Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444954,17.056551
WO171/9091,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Regiments.",53 Regt.,53 Regt.,01/01/1946,19460101,31/03/1946,19460331,1946 Jan.- Mar.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449197,17.056551
WO171/9080,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",133 Regt.,133 Regt.,01/01/1946,19460101,30/04/1946,19460430,1946 Jan.- Apr.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449186,17.056551
WO171/4881,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Regiments.",56 Hvy. Regt.,56 Hvy. Regt.,01/03/1945,19450301,31/12/1945,19451231,1945 Mar.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444988,17.056551
WO171/4838,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",124 Regt.,124 Regt.,01/06/1945,19450601,31/08/1945,19450831,1945 June - Aug.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444945,17.056551
WO171/4840,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",127 Regt.,127 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444947,17.056551
WO171/4824,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",79 Regt.,79 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444931,17.056551
WO171/5011,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Mountain Regiment.",1 Regt.,1 Regt.,01/01/1945,19450101,30/04/1945,19450430,1945 Jan.- Apr.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445118,17.056551
WO171/5113,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Survey Regiments.",4 Regt.,4 Regt.,01/07/1945,19450701,31/12/1945,19451231,1945 July - Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445220,17.056551
WO171/5019,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",13Regt.,13Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445126,17.056551
WO171/1058,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",63 Regt.,63 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441167,17.056551
WO171/9082,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",147 Regt.,147 Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449188,17.056551
WO171/990,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",128 Regt.,128 Regt.,01/01/1944,19440101,30/09/1944,19440930,1944 Jan.- Sept.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441099,17.056551
WO171/1036,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Regiments.",52 Regt.,52 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441145,17.056551
WO171/1066,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",84 Regt.,84 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441175,17.056551
WO171/5014,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",7Regt.,7Regt.,01/07/1945,19450701,31/12/1945,19451231,1945 July - Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445121,17.056551
WO171/5015,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",9Regt.,9Regt.,01/01/1945,19450101,31/10/1945,19451031,1945 Jan.- Oct.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445122,17.056551
WO171/9183,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Searchlight Regiments.",2 S. L. Regt.,2 S. L. Regt.,01/01/1946,19460101,31/01/1946,19460131,1946 Jan.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449289,17.056551
WO171/9064,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",74 Regt.,74 Regt.,01/01/1946,19460101,30/06/1946,19460630,1946 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449170,17.056551
WO171/9066,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",79 Regt.,79 Regt.,01/01/1946,19460101,30/04/1946,19460430,1946 Jan.- Apr.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449172,17.056551
WO171/9155,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",13 Regt.,13 Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449261,17.056551
WO171/9063,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",69 Regt.,69 Regt.,01/01/1946,19460101,30/06/1946,19460630,1946 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449169,17.056551
WO171/9160,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",64 Regt.,64 Regt.,01/01/1946,19460101,30/04/1946,19460430,1946 Jan.- Apr.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449266,17.056551
WO171/9084,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",153 Regt.,153 Regt.,01/01/1946,19460101,30/06/1946,19460630,1946 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449190,17.056551
WO171/4854,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",181 Regt.,181 Regt.,01/02/1945,19450201,31/12/1945,19451231,1945 Feb.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444961,17.056551
WO171/9165,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",72 Regt.,72 Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449271,17.056551
WO171/4829,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",86 Regt. L.A.D.,86 Regt. L.A.D.,01/01/1945,19450101,31/05/1945,19450531,1945 Jan.- May,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444936,17.056551
WO171/4811,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.",6 Regt.,6 Regt.,01/01/1945,19450101,31/01/1945,19450131,"1945 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444918,17.056551
WO171/1055,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Medium Regiments.",53 Regt. The blue copy of page 2 for January 1945 was moved to WO...,53 Regt. The blue copy of page 2 for January 1945 was moved to WO171/5021 in March 2025.,01/01/1944,19440101,31/01/1945,19450131,1944 Jan - 1945 Jan,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10028 Diaries;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10092 Army",,C4441164,17.056551
WO171/1113,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",25 Regt.,25 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441222,17.0166855
WO171/4909,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",90 Regt.,90 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445016,17.0166855
WO171/4961,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",121 Regt.,121 Regt.,01/01/1945,19450101,30/11/1945,19451130,1945 Jan.- Nov.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445068,17.0166855
WO171/4964,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",125 Regt.,125 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445071,17.0166855
WO171/1119,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",68 Regt.,68 Regt.,01/01/1944,19440101,30/09/1944,19440930,1944 Jan.- Sept.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441228,17.0166855
WO171/1132,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",114 Regt.,114 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441241,17.0166855
WO171/1167,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",165 Regt.,165 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441276,17.0166855
WO171/1154,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",109 Regt.,109 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441263,17.0166855
WO171/1015,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Royal Horse Artillery Regiments.",13 Regt.,13 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441124,17.0166855
WO171/1207,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Searchlight Regiments and Batteries.",344 S/L Battery.,344 S/L Battery.,01/06/1944,19440601,31/12/1944,19441231,1944 June- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441316,17.0166855
WO171/1142,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",133 Regt.,133 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441251,17.0166855
WO171/5317,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Assault Regiments and Squadrons.",6 Regt.,6 Regt.,01/01/1945,19450101,31/01/1945,19450131,"1945 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445424,17.0166855
WO171/1165,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",139 Regt.,139 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441274,17.0166855
WO171/4924,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",118 Regt.,118 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445031,17.0166855
WO171/9116,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",58 L.A.A. Regt.,58 L.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,1946 Jan.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449222,17.0166855
WO171/9124,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",113 L.A.A. Regt.,113 L.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449230,17.0166855
WO171/4965,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",126 Regt.,126 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445072,17.0166855
WO171/4936,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",15 Regt.,15 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445043,17.0166855
WO171/4945,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",58 Regt.,58 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445052,17.0166855
WO171/1158,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",113 Regt.,113 Regt.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441267,17.0166855
WO171/4943,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",40 Regt.,40 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445050,17.0166855
WO171/4914,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",107 Regt.,107 Regt.,01/01/1945,19450101,30/11/1945,19451130,1945 Jan.- Nov.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445021,17.0166855
WO171/4953,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Regiments.",108 Regt.,108 Regt.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445060,17.0166855
WO171/9094,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Heavy Anti-Aircraft Regiments.",64 H.A.A. Regt.,64 H.A.A. Regt.,01/01/1946,19460101,31/01/1946,19460131,"1946 Jan., Feb.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449200,17.0166855
