"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/5262","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","4/5 Royal Scots Fusiliers","4/5 Royal Scots Fusiliers.","01/01/1945","19450101","31/10/1945","19451031","1945 Jan.-Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445369","72.8725"
"WO 171/57","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. SUPREME HEADQUARTERS ALLIED EXPEDITIONARY FORCE. Headquarters.","G.5 Jan. Main and Rear","G.5 Jan. Main and Rear.","01/12/1944","19441201","31/12/1945","19451231","1944 Dec.- 1945","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440165","71.0124"
"WO 171/5179","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/03/1945","19450301","31/03/1945","19450331","1945 Mar., Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445286","70.85462"
"WO 171/1281","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/08/1944","19440801","31/08/1944","19440831","1944 Aug., Sept.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441390","70.85462"
"WO 171/1282","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/10/1944","19441001","31/10/1944","19441031","1944 Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441391","70.85462"
"WO 171/5177","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/01/1945","19450101","31/01/1945","19450131","1945 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445284","70.85462"
"WO 171/10949","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY VETERINARY CORPS.","5 V. and R. Conducting Sec.","5 V. and R. Conducting Sec.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4451055","70.85462"
"WO 171/8164","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DISPLACED PERSONS ASSEMBLY CENTRE STAFF.","5 D.P.A.C.S.","5 D.P.A.C.S.","01/04/1945","19450401","31/07/1945","19450731","1945 Apr.- July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10091 Refugees;
        C10028 Diaries;
        C10092 Army","","C4448270","70.85462"
"WO 171/3799","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. MISCELLANEOUS.","5 Army Film and Photo Sec.","5 Army Film and Photo Sec.","01/04/1944","19440401","31/12/1944","19441231","1944 Apr. - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443905","70.85462"
"WO 171/1280","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/01/1944","19440101","31/07/1944","19440731","1944 Jan.- July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441389","70.6227341"
"WO 171/1395","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Wiltshire Regiment (Duke of Edinburgh's)","5 Wiltshire Regiment (Duke of Edinburgh's).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441504","70.6227341"
"WO 171/6070","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Army Group Signals.","5 A.G.R.A. Sigs.","5 A.G.R.A. Sigs.","01/01/1945","19450101","31/01/1945","19450131","1945 Jan., Feb.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446176","70.6227341"
"WO 171/5181","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/07/1945","19450701","31/07/1945","19450731","1945 July, Aug.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445288","70.6227341"
"WO 171/1266","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Black Watch (Royal Highland Regiment)","5 Black Watch (Royal Highland Regiment).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441375","70.53575"
"WO 171/5993","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Auxiliary Territorial Service.","5 A.T.S. H.Q.","5 A.T.S. H.Q.","01/01/1945","19450101","31/05/1945","19450531","1945 Jan.- May","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446099","70.53575"
"WO 171/5183","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/11/1945","19451101","30/11/1945","19451130","1945 Nov., Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445290","70.53575"
"WO 171/1283","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/11/1944","19441101","30/11/1944","19441130","1944 Nov., Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441392","70.53575"
"WO 171/5180","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/05/1945","19450501","31/05/1945","19450531","1945 May, June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445287","70.53575"
"WO 171/5182","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/09/1945","19450901","30/09/1945","19450930","1945 Sept., Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445289","70.50832"
"WO 171/5083","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Regiments Royal Horse Artillery.","5 Regiment. `G' Battery. (Mercers Tp.)","5 Regiment. `G' Battery. (Mercers Tp.).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445190","70.50832"
"WO 171/5178","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Duke of Cornwall's Light Infantry","5 Duke of Cornwall's Light Infantry.","01/02/1945","19450201","28/02/1945","19450228","1945 Feb.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445285","70.50832"
"WO 171/5291","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Wiltshire Regiment (Duke of Edinburgh's)","5 Wiltshire Regiment (Duke of Edinburgh's).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445398","70.50832"
"WO 171/5159","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Black Watch (Royal Highland Regiment)","5 Black Watch (Royal Highland Regiment).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445266","70.50832"
"WO 171/10817","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. CORPS MILITARY POLICE. Military Prisons and Detention Barracks.","5 Detention and Fd. Punishment Barracks","5 Detention and Fd. Punishment Barracks.","01/01/1946","19460101","31/03/1946","19460331","1946 Jan.- Mar.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10085 Prisons;
        C10092 Army","","C4450923","70.50832"
"WO 171/2066","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS.","5 H.Q. Sigs. A.T.S.","5 H.Q. Sigs. A.T.S.","01/07/1944","19440701","31/12/1944","19441231","1944 July- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442174","68.43523"
"WO 171/2907","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Workshops.","5 L.A.A. S.L. Wksp.","5 L.A.A. S.L. Wksp.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443015","68.43523"
"WO 171/5275","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","1/5 Queen's Royal Regiment (West Surrey)","1/5 Queen's Royal Regiment (West Surrey).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445382","68.43523"
"WO 171/1200","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Searchlight Batteries.","5 L.A.A. S/L Battery.","5 L.A.A. S/L Battery.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441309","68.3421"
"WO 171/1321","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 King's Own Scottish Borderers (Echelon III)","5 King's Own Scottish Borderers (Echelon III).","01/08/1944","19440801","31/08/1944","19440831","1944 Aug., Sept.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441430","68.3171539"
"WO 171/1366","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","1/5 Queen's Royal Regiment (West Surrey)","1/5 Queen's Royal Regiment (West Surrey).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441475","68.3171539"
"WO 171/1310","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Highland Light Infantry (City of Glasgow Regiment)","5 Highland Light Infantry (City of Glasgow Regiment).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Apr., June- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441419","66.6456757"
"WO 171/1264","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Royal Berkshire Regiment (Princess Charlotte of Wales's)","5 Royal Berkshire Regiment (Princess Charlotte of Wales's).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441373","66.6456757"
"WO 171/5155","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Royal Berkshire Regiment (Princess Charlotte of Wales's)","5 Royal Berkshire Regiment (Princess Charlotte of Wales's).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445262","66.30348"
"WO 171/5203","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Highland Light Infantry (City of Glasgow Regiment)","5 Highland Light Infantry (City of Glasgow Regiment).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445310","66.30348"
"WO 171/1398","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 East Yorkshire Regiment (The Duke of York's Own)","5 East Yorkshire Regiment (The Duke of York's Own).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441507","64.86666"
"WO 171/1370","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Seaforth Highlanders (Ross-shire Buffs, The Duke of Albany's)","5 Seaforth Highlanders (Ross-shire Buffs, The Duke of Albany's).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441479","63.0862732"
"WO 171/5268","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Seaforth Highlanders (Ross-shire Buffs, The Duke of Albany's)","5 Seaforth Highlanders (Ross-shire Buffs, The Duke of Albany's).","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445375","62.7347565"
"WO 171/1013","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Royal Horse Artillery Regiments.","5 Regiment. `CC' Battery. For information on 'CC' Battery (1 May 1944 - 31 May...","5 Regiment. `CC' Battery. For information on 'CC' Battery (1 May 1944 - 31 May 1944), see WO 171/1014.","01/01/1944","19440101","30/04/1944","19440430","1944 Jan - Apr","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441122","56.5682945"
"WO 171/1014","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Royal Horse Artillery Regiments.","5 Regiment. 'G' Battery. Also includes information on 'CC' Battery (1 May 1944 - 31...","5 Regiment. 'G' Battery. Also includes information on 'CC' Battery (1 May 1944 - 31 May 1944).","01/01/1944","19440101","30/11/1944","19441130","1944 Jan - Nov","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441123","56.55316"
"WO 171/595","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. BRIGADES. 5 Parachute Brigade.","H.Q. (Within 5 Parachute Brigade War Diaries, March 1944, are various diaries, proforma and field...","H.Q. (Within 5 Parachute Brigade War Diaries, March 1944, are various diaries, proforma and field returns for R.A.M.C unit and 103 AA Brigade spanning Feb and Mar 1944).","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440704","54.44954"
"WO 171/8723","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","Provost","Provost.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448829","16.8094845"
"WO 171/4154","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","Ord. Fd. Pk.","Ord. Fd. Pk.","01/02/1945","19450201","31/12/1945","19451231","1945 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444261","16.8094845"
"WO 171/8715","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","G.","G.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448821","16.8094845"
"WO 171/4153","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","C.R.E.M.E.","C.R.E.M.E.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444260","16.7965584"
"WO 171/8719","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","R.E.","R.E.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448825","16.7965584"
"WO 171/4147","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","Recce. Regt. L.A.D.","Recce. Regt. L.A.D.","01/04/1945","19450401","30/04/1945","19450430","1945 Mar-Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444254","16.7965584"
"WO 171/4155","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","Postal Unit","Postal Unit.","01/03/1945","19450301","31/12/1945","19451231","1945 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444262","16.7965584"
"WO 171/8721","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","Ord. Fd. Pk.","Ord. Fd. Pk.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448827","16.7710762"
"WO 171/4145","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","A.Q.","A.Q.","01/03/1945","19450301","31/12/1945","19451231","1945 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444252","16.7710762"
"WO 171/4156","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","Provost Coy.","Provost Coy.","01/02/1945","19450201","31/12/1945","19451231","1945 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444263","16.7290382"
"WO 171/4150","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.","R.E.","R.E.","01/02/1945","19450201","31/12/1945","19451231","1945 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444257","16.7290382"
