"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/8563","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Royal Army Service Corps.","37 Port Det.","37 Port Det.","01/05/1945","19450501","31/12/1945","19451231","1945 May - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448669","15.9138174"
"WO 171/8585","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Royal Army Ordnance Corps.","10 Fd. Ord. Depot","10 Fd. Ord. Depot.","01/05/1945","19450501","31/12/1945","19451231","1945 May - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448691","15.9138174"
"WO 171/2099","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","2 D.I.D.","2 D.I.D.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442207","15.9138174"
"WO 171/2155","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","154 D.I.D.","154 D.I.D.","01/03/1944","19440301","31/12/1944","19441231","1944 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442263","15.9138174"
"WO 171/2154","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","153 D.I.D.","153 D.I.D.","01/08/1944","19440801","31/12/1944","19441231","1944 Aug.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442262","15.9138174"
"WO 171/6922","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Port Ammunition Detachments.","45 Det.","45 Det.","01/01/1945","19450101","30/04/1945","19450430","1945 Jan.- Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447028","15.9138174"
"WO 171/6921","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Port Ammunition Detachments.","44 Det.","44 Det.","01/01/1945","19450101","31/05/1945","19450531","1945 Jan.- May","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447027","15.9138174"
"WO 171/6918","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Port Ammunition Detachments.","41 Det.","41 Det.","01/01/1945","19450101","30/11/1945","19451130","1945 Jan.- Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447024","15.9138174"
"WO 171/7530","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Pioneer and Civil Labour Units.","5 Unit formerly 974","5 Unit formerly 974.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447636","15.9138174"
"WO 171/9934","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","155 D.I.D.","155 D.I.D.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.-June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450040","15.9138174"
"WO 171/9943","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","167 D.I.D.","167 D.I.D.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450049","15.9138174"
"WO 171/9947","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","189 D.I.D.","189 D.I.D.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.-Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450053","15.9138174"
"WO 171/6501","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","100 D.I.D.","100 D.I.D.","01/01/1945","19450101","31/05/1945","19450531","1945 Jan.- May","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446607","15.9138174"
"WO 171/6489","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","49 D.I.D.","49 D.I.D.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446595","15.9138174"
"WO 171/6076","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Base Supply Depots.","52 B.S.D.","52 B.S.D.","01/01/1945","19450101","31/10/1945","19451031","1945 Jan.- Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446182","15.9138174"
"WO 171/2093","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Base Supply Depots.","79 B.S.D.","79 B.S.D.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442201","15.9138174"
"WO 171/2088","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Base Supply Depots.","67 B.S.D.","67 B.S.D.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442196","15.9138174"
"WO 171/2227","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Printing and Stationery.","10 Mob. Duplicating Sec.","10 Mob. Duplicating Sec.","01/06/1944","19440601","31/12/1944","19441231","1944 June- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442335","15.9138174"
"WO 171/2120","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","99 D.I.D.","99 D.I.D.","01/04/1944","19440401","31/12/1944","19441231","1944 Apr.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442228","15.9138174"
"WO 171/2145","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","140 D.I.D.","140 D.I.D.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442253","15.9138174"
"WO 171/6098","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Base Supply Depots.","83 B.S.D.","83 B.S.D.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446204","15.9138174"
"WO 171/3755","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY PAY CORPS. Field Cash Offices.","55 Office","55 Office.","01/06/1944","19440601","31/12/1944","19441231","1944 June - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443861","15.9138174"
"WO 171/6778","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Stores Landing Sections.","17 Sec.","17 Sec.","01/11/1945","19451101","30/11/1945","19451130","1945 Nov., Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446884","15.9138174"
"WO 171/6779","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Stores Landing Sections.","37 Sec.","37 Sec.","01/11/1945","19451101","30/11/1945","19451130","1945 Nov., Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446885","15.9138174"
"WO 171/2168","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","168 D.I.D.","168 D.I.D.","01/02/1944","19440201","31/12/1944","19441231","1944 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442276","15.9138174"
"WO 171/2165","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","165 D.I.D.","165 D.I.D.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan., Feb., Apr.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442273","15.9138174"
"WO 171/3422","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INTELLIGENCE CORPS. H.Q. and Wireless Sections.","108 Wrls Int Sec.","108 Wrls Int Sec.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10088 Radio and television;
        C10131 Europe and Russia;
        C10016 Communications;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443528","15.9138174"
"WO 171/3420","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INTELLIGENCE CORPS. H.Q. and Wireless Sections.","30 Wrls Int Sec.","30 Wrls Int Sec.","01/04/1944","19440401","31/12/1944","19441231","1944 Apr.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10088 Radio and television;
        C10131 Europe and Russia;
        C10016 Communications;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443526","15.9138174"
"WO 171/2153","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","151 D.I.D.","151 D.I.D.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442261","15.9138174"
"WO 171/6071","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Air Composite Platoons.","1 Pl.","1 Pl.","01/02/1945","19450201","31/10/1945","19451031","1945 Feb.- Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446177","15.9138174"
"WO 171/2134","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","122 D.I.D.","122 D.I.D.","01/05/1944","19440501","31/12/1944","19441231","1944 May- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442242","15.9138174"
"WO 171/2095","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Base Supply Depots.","81 B.S.D.","81 B.S.D.","01/04/1944","19440401","31/12/1944","19441231","1944 Apr.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442203","15.9138174"
"WO 171/2123","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","104 D.I.D.","104 D.I.D.","01/02/1944","19440201","31/12/1944","19441231","1944 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442231","15.9138174"
"WO 171/2752","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Inspectorate Army Equipment.","21 Inspectorate","21 Inspectorate.","01/09/1944","19440901","31/12/1944","19441231","1944 Sept.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442860","15.9138174"
"WO 171/2719","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Base Ammunition Depots.","3 B. A. D.","3 B. A. D.","01/03/1944","19440301","31/12/1944","19441231","1944 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442827","15.9138174"
"WO 171/2226","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Printing and Stationery.","9 Mob. Duplicating Sec.","9 Mob. Duplicating Sec.","01/11/1943","19431101","31/12/1944","19441231","1943 Nov.- 1944 Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442334","15.9138174"
"WO 171/6550","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","168 D.I.D.","168 D.I.D.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446656","15.9138174"
"WO 171/6947","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Port Ordnance Detachments.","47 Det.","47 Det.","01/01/1945","19450101","30/06/1945","19450630","1945 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447053","15.9138174"
"WO 171/2159","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","158 D.I.D.","158 D.I.D.","","0","","0","Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442267","15.9138174"
"WO 171/2164","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","164 D.I.D.","164 D.I.D.","01/03/1944","19440301","31/12/1944","19441231","1944 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442272","15.9138174"
"WO 171/10178","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Port Ordnance Detachments.","51 Det.","51 Det.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450284","15.9138174"
"WO 171/8557","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Royal Army Service Corps.","190 D.I.D.","190 D.I.D.","01/06/1945","19450601","31/12/1945","19451231","1945 June - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448663","15.9138174"
"WO 171/10572","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Pioneer and Civil Labour Units.","966 Unit","966 Unit.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450678","15.9138174"
"WO 171/6759","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Armoured Sub-Parks.","159 Armd. Sub-Pk.","159 Armd. Sub-Pk.","01/03/1945","19450301","31/12/1945","19451231","1945 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446865","15.9138174"
"WO 171/10210","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Forward Trailer Sections.","17 Sec.","17 Sec.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.- Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450316","15.9138174"
"WO 171/9923","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","134 D.I.D.","134 D.I.D.","01/01/1946","19460101","31/03/1946","19460331","1946 Jan.-Mar.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450029","15.9138174"
"WO 171/10571","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Pioneer and Civil Labour Units.","964 Unit","964 Unit.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.- Apr","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450677","15.9138174"
"WO 171/10560","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Pioneer and Civil Labour Units.","11 Unit","11 Unit.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450666","15.9138174"
"WO 171/6679","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Petrol Stores Depots.","5 Depot","5 Depot.","01/08/1945","19450801","30/11/1945","19451130","1945 Aug.- Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10074 Oil and gas;
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446785","15.9138174"
"WO 171/6935","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Port Ordnance Detachments.","35 Det.","35 Det.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447041","15.9138174"
"WO 171/9900","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Detail Issue Depots.","14 D.I.D.","14 D.I.D.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450006","15.9138174"
"WO 171/6576","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Expeditionary Force Institutes.","H.Q. 11 E.F.I.","H.Q. 11 E.F.I.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446682","15.9138174"
"WO 171/6577","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Mechanical Transport Inspection.","4 M.T. Inspection Branch","4 M.T. Inspection Branch.","01/12/1944","19441201","31/12/1945","19451231","1944 Dec.- 1945 Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4446683","15.9138174"
